date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:45	8788/8788	---M--	200	added ('OK')	image/png	etag:%22206a3012f88beed44249e123b2ebcbdc%22	https://cdn.brawlify.com/brawler-bs/Gale.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Gale.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:45	7282/7282	---M--	200	added ('OK')	image/png	etag:%228c0a1a29eeb010575441dc4f4eb69368%22	https://cdn.brawlify.com/brawler-bs/Bibi.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Bibi.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:45	8164/8164	---M--	200	added ('OK')	image/png	etag:%2232ac1f133c00284e91f907986719ede2%22	https://cdn.brawlify.com/brawler-bs/Mortis.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Mortis.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:46	12112/12112	---M--	200	added ('OK')	image/png	etag:%222bacdad4ce22758d907619a6896214f7%22	https://cdn.brawlify.com/brawler-bs/Barley.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Barley.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:46	9747/9747	---M--	200	added ('OK')	image/png	etag:%22aebad9c394bacf5442d119899c94579d%22	https://cdn.brawlify.com/brawler-bs/Colette.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Colette.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:46	8354/8354	---M--	200	added ('OK')	image/png	etag:%227ad6e3910ac14ef1a96ba9b18fb4a2cc%22	https://cdn.brawlify.com/brawler-bs/Stu.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Stu.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:46	9035/9035	---M--	200	added ('OK')	image/png	etag:%22ac62ea547dbcd9114355dace4dd8900c%22	https://cdn.brawlify.com/brawler-bs/Amber.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Amber.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:47	8281/8281	---M--	200	added ('OK')	image/png	etag:%22edf930357848dbd875f1d5bf80621aa8%22	https://cdn.brawlify.com/brawler-bs/Surge.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Surge.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:47	7513/7513	---M--	200	added ('OK')	image/png	etag:%220bc464e585b70a101f063dffa9879644%22	https://cdn.brawlify.com/brawler-bs/8-Bit.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/8-Bit.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:47	9844/9844	---M--	200	added ('OK')	image/png	etag:%22db142c7fd34fba7d956999685f383cf8%22	https://cdn.brawlify.com/brawler-bs/Squeak.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Squeak.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:47	7872/7872	---M--	200	added ('OK')	image/png	etag:%224ac21d861f8e190baa074f176f47be9c%22	https://cdn.brawlify.com/brawler-bs/Leon.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Leon.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:47	11471/11471	---M--	200	added ('OK')	image/png	etag:%223c3d8f7bd76f1183fa2bc4fb721547cc%22	https://cdn.brawlify.com/brawler-bs/Belle.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Belle.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:48	11588/11588	---M--	200	added ('OK')	image/png	etag:%224447448c78288adf112196808ca13bc5%22	https://cdn.brawlify.com/brawler-bs/Rico.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Rico.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:48	11023/11023	---M--	200	added ('OK')	image/png	etag:%227a4926f09504639c335d0298a8a33108%22	https://cdn.brawlify.com/brawler-bs/Carl.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Carl.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:48	9107/9107	---M--	200	added ('OK')	image/png	etag:%225afbcec023a5bc55a7489532cca3e22b%22	https://cdn.brawlify.com/brawler-bs/Bea.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Bea.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:49	11028/11028	---M--	200	added ('OK')	image/png	etag:%22aad7ff376ead794e22dd281f56d5a4e3%22	https://cdn.brawlify.com/brawler-bs/Brock.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Brock.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:49	6996/6996	---M--	200	added ('OK')	image/png	etag:%22d71fb4929f59ded6fcfa22d027cd8b53%22	https://cdn.brawlify.com/brawler-bs/Colonel-Ruffs.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Colonel-Ruffs.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:49	8812/8812	---M--	200	added ('OK')	image/png	etag:%223b44b2573baf265f77738ac699fa5aa4%22	https://cdn.brawlify.com/brawler-bs/Sprout.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Sprout.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:49	5855/5855	---M--	200	added ('OK')	image/png	etag:%225df3c8dac13164e6aecf7e4bc4d03ad5%22	https://cdn.brawlify.com/brawler-bs/Mr.P.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Mr.P.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:50	8169/8169	---M--	200	added ('OK')	image/png	etag:%225e59166886164cf6100f7d7ffa5195dc%22	https://cdn.brawlify.com/brawler-bs/Crow.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Crow.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:50	10444/10444	---M--	200	added ('OK')	image/png	etag:%22372c373037d39a811dd6358209248bc5%22	https://cdn.brawlify.com/brawler-bs/Nani.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Nani.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:50	8221/8221	---M--	200	added ('OK')	image/png	etag:%2209d3c927170876ad635ccad106a8e88f%22	https://cdn.brawlify.com/brawler-bs/Gene.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Gene.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:50	9194/9194	---M--	200	added ('OK')	image/png	etag:%22bab17ddd159749332c38ef64916a8fb5%22	https://cdn.brawlify.com/brawler-bs/Max.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Max.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:51	10181/10181	---M--	200	added ('OK')	image/png	etag:%22294bd09e9387a02243cb1bbd24d893f0%22	https://cdn.brawlify.com/brawler-bs/Piper.png	C:/My%20Web%20Sites/deneme/cdn.brawlify.com/brawler-bs/Piper.png	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:51	11011/11011	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Sep%202021%2014:14:21%20GMT	https://brawlify.com/tr/maps/detail/https	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/https	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:53	86550/86550	---M-Z	200	added ('OK')	application/javascript	etag:%2212a0fea-15216-5c43d36bd67ce-gzip%22	https://cdn.datatables.net/1.10.22/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/deneme/cdn.datatables.net/1.10.22/js/jquery.dataTables.min.js	(from https://brawlify.com/tr/maps/detail/Breakout-Brawl)
16:13:58	2503/2503	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2011%20Sep%202021%2014:14:28%20GMT	https://brawlify.com/tr/maps/detail/+	C:/My%20Web%20Sites/deneme/brawlify.com/tr/maps/detail/+	(from https://brawlify.com/tr/maps/detail/+/)
